content,sentiment
老师很负责，不会的题老师耐心解答，对于重要的知识，老师会抓重点分层次讲授，关心每一个同学学习情况，课后习题很有重点性，做到了学习和动手的结合，老师们都很负责，讲的很详细，很深如，并且拓展了一些前沿知识。课后习题poj极大锻炼了动手能力和实践能力。,1
为什么有的地方没声音?,0
授课形式和教学内容都非常棒,1
非常棒很好,1
很好的资料用来学习,1
精彩详细，内容丰富,1
老师水平很高，讲课方式很好，从中受益良多。,1
还不错了，就是测试题实际上的知识点比较多。,1
我觉得这门课程非常好。,1
很好很适合我们学习,1
客观来说，还是值得一听,1
内容可以更丰富一些,1
学习后对缺页中断过程加深了理解，逻辑步骤感觉清晰了许多。,1
确实有些抽象，比较难理解,0
老师讲的太好了，深入浅出,1
很好，说得很清楚，老师也十分耐心,1
非常的好非常的细节,1
内容丰富，学习愉快,1
学到了很多，谢谢各位老师,1
课程很好，很有帮助,1
现在上班正好必须用LINUX系统，进来学习一下，实用，谢谢老师无私分享这么实用的科程。万分感谢！！！,1
和课本很配套，老师讲得也细致。就听了一点别的老师直接略过去大家还不会的这位老师真的很认真的在讲。喜欢这位老师，喜欢的不得了,1
和这个老师学习很有成长,1
挺好挺好的,1
讲解清晰，知识点全面，很喜欢。,1
慕课现在都这样吗？照着念就完了？不如B站,0
课程结合配套教材，很好的弥补了一些课堂上课时的短缺和知识点。这门课程很好的将数据结构中的关键知识体系和经典算法较详细通俗地展示出来，讲解效果较好，配套练习题也很经典，很适合复习巩固使用。,1
看了几个，这位老师讲得最好，受教了，谢谢老师,1
这个知识很好,1
感觉老师讲的很好,1
讲解很仔细,1
我已出仓，感觉良好,1
课程总体上很好,1
老师讲的非常好收获很多,1
课很好，老师讲得也很生动有趣,1
讲的不错，就是文字太多，配套视频多点就好啦,0
很棒，讲的非常详细，清晰易懂,1
MOOC-----中国最好的学习网站！,1
很好恒详细,1
课程很好，老师将的很好，编程题也有挑战,1
曙光女神讲的好！,1
真的很好呀，可惜高考没考上hh,1
有一定的基础来学习李老师的这个操作系统课程的话会更好，前面讲解操作系统启动、多进程切换部分会涉及一些汇编、C语言、计算机组成原理等内容，老师在课程上会分析Linux0.00这个较精简的操作系统相应的一些关键源码的内容。,1
其实讲的不错，结构清晰。内容适度。,1
挺好的，能在我学习的过程中，解决我重要的疑惑点，对我的学习有很大的帮助，重要的时证书不知道什么时候才能下来，也没有人解答呢。,1
老师讲的很好很清晰，也学到了不少知识,1
非常好，我前后看了几遍。,1
课程设置合理知识点丰富,1
老师是在念吗，麻烦念之前应该理解把，我上去我都能念,0
受益良多，正在学习中。,1
陈越老师和何钦铭老师讲的很棒，带着我真正一步一步学到知识了，喜欢两位老师，赞！赞！,1
老师上课讲的非常好，收获很多,1
这种形式的授课目前为止还不错，有些课堂没有听懂的问题可以在慕课上反复看，反复研究,1
太棒了，受益匪浅,1
线上学习课堂讲解，效率高很多,1
感觉课程有些部分没有介绍呢。像b树串啥的，希望能加进去，全面一些。老师讲得很好，PTA的平台和题很棒！,1
讲的知识点很全面，但是不是特别容易能理解，对于算法的设计并不是那么理解，有待提升,1
老师讲得很好，好多在课堂上听不懂得问题在慕课上都能得到解决,1
老师讲解的内容清晰明了。就是课后作业太少了。第一单元只有几个选择题。,1
课程涉及的知识点很多，讲解也很细致，五星好评！,1
这讲的都是些啥东西，读ppt呢,0
课程知识点讲解得简介明了，理解起来比较容易。只是题目太少，希望后面能加一些,1
说不懂的自己不查吗，而且这个是需要有别的课程基础啊人家前边都说了。,0
老师讲授条理清晰，作业有挑战性,1
好的很啊啊,1
逻辑清晰，语言表达到位，态度和蔼,1
老师讲的很详细，视频生动丰富，课后讨论资料都很充分！,1
非常有收获,1
对于能力的提升很有帮助，但是有点困惑的是自己能力还是很差，不知道怎么样才能够比较有效率地提高代码实现能力,0
老师讲的特别好第二章看了后感觉特别有收获谢谢多说几句我不是本校的学生这学期开了这门课实事求是的说我们学校老师讲的。。不太容易让人理解一些很简单的东西。。他非说的很玄乎。。。幸亏在mooc里发现了这门公开课教材还我学的是一样的mooc里还有其他学校讲的操作系统比如说南京大学的但说实话一方面是教材原因和我的不配套另一方面不如咱这里通俗易懂他那个我感觉的得我水平再高一点...更多,1
很棒，讲的挺透彻的,1
真是太棒了,1
非常好的一门课程，老师讲解的也很好，十分推荐大家学习,1
内容丰富生动，老师讲课清楚,1
课程内容丰富老师讲课易懂收获很多！,1
互动性很强,1
课程很好，讲的不错,1
课程内容适合我们喜欢！,1
学到了一点基础,1
数据结构很有意思，我很喜欢,1
讲的很好，很容易理解,1
十分受用，老师讲课一级棒。,1
这门课程不错,1
两位老师讲解的很棒条理清晰，循序渐进，从简入繁，很适合入门级的学习,1
讲的很好，要是多一点生动的例子，有些抽象的地方再具体一点配个图之类的就更好了，比如断点的CS:IP,0
讲的很好但有些地方还需要讲详细一点就好,1
老师讲的很详细，超棒。数据结构有些难不过相信我还是能学好的。,1
李国徽教授授课很有逻辑，教学深入浅出，这门慕课课程对我的学习帮助很大！,1
3.5星吧，半颗打不了。PPT做的实在不好，都是文字。PPT做好点，课件质量会翻番的。,0
有没有交流群，我想问一下怎么可以连上网络,1
课程十分有用,1
详细，严谨，非常值得学习,1
本课程内容设计通俗易懂，可以了解很多关于网络操作系统知识，值得关注学习！,1
通过这门课学到很多非常感谢老师,1
跟我们课本内容一样的找了好久,1
"李老师课程超棒，操作系统讲的每个故事都浅显易懂，真正的深入浅出。一步一步把问题抽丝剥茧，由问题引发思考，最后解决问题，理论和实际代码结合，使对操作系统有了更深的理解，大爱李老师，这才叫真正的大学老师，不仅仅是教我们解决问题的方法，而是教我们如何思索问题。Themindisnotavesselthatneedsfilling,butwoodthatneedsigniting",1
bang.,1
不错的，讲得很好,1
学完之后获益匪浅,1
很好，老师讲的确实不错。,1
效果感觉比上课好哈哈,1
讲解比较清晰易懂,1
慕名而来。。,1
收益很多，谢谢老师,1
可以，很不错,1
老师对于操作系统课程授课的组织方式合理，由浅入深。引导更完整的了解计算机世界及其背后的原理，讲课逻辑清晰，重点突出，容易理解！,1
课程效果很好,1
第一期的视频去哪里找啊，我没学啊！,1
老师讲课很细心，知识点梳理的很细致，很适合新手小白进阶入门,1
喜欢！感觉很棒耶！,1
老师讲课思路清晰，内容详实，能深入浅出地讲解知识点,1
学习不是很紧张哈，还能应付得过来,1
非常有效，学到了新的知识,1
质量很高，,1
孙老师的课程简洁凝练，对知识的讲解很深入，我的收获很大,1
无所谓！无所谓！,0
内容全面，容易理解,1
不错值得学习,1
课程安排的很好,1
真的很感谢这门课程,1
十分有趣，会努力学习,1
课程很棒，但进度太快了有点茫然,0
苏老师的课程生动有趣，概念虽多却不至于乏味，讲解详细到位。,1
不错，老师讲的很好,1
内容非常丰富，语言通俗易懂，例子比较恰当，实用性很强，非常棒！,1
内容丰富，课程有趣,1
老师，可以不要念ppt吗,0
非常喜欢两位老师。讲解生动有趣！不过感觉学起来有点难。,1
老师知识点讲解细致入微，对学生学习理解操作系统原理有很大帮助！,1
很不错的一门课。,1
非常的完美,1
课程很好，老师讲得非常精彩！,1
对于我这一种不会电脑的小白来说，给予了很多的帮助,1
本人语言学专业NLPer一枚……为了搭建深度学习环境，有学习Linux的需要，而《鸟哥Linux私房菜》系列又太厚，没有足够时间通读。在中M上调研了六七个Linux类课程后，最终选择了常州大学的《零基础学Linux》课程。目前还有四章就学完了，这门课的优点总结起来有如下几个：0门槛，任何会使用计算机的人士都可以学习，主要就是学习如何用命令行来完成我们日常使用图形用户界面时用鼠标完成的任务，任务本身对会使用计算机的人来说理解起来都是没有难度的。,1
操作系统应用(Windows)这门课程非常好，课程重点突出，授课条理清晰，认真负责，严谨，资料丰富，涉及资料十分广泛。授课资料通俗易懂。教师的教学效果极佳，可以使同学在领略知识魅力的同时提高自己实际技能。教师教课内容广大博深，高质量，高效率。教课内容新颖，独特，有个性。,1
播放视频卡的要死，经常无法播放，不是网络的问题，网易越来越不上心了吗,0
老师讲的超级好，各个讨论点也安排得当，一定要加油学！,1
讲得特别好,1
任务点显示全亮，但是还没完成。有毛病啊，看半天看不出来哪里有问题。,0
良好还可以。,1
听老师讲课非常轻松,1
五星好评，商品很好吃,1
讲的真垃圾，你那么着急翻页干嘛？该讲的不讲，呼噜呼噜就过去了,0
内容讲的不是很详细，只是一笔带过,0
老师讲的很棒，很细致，课件做的非常好,1
好棒的课程,1
老师精心的备课，授课认真，习题与教学相结合，是我学有所得,1
老师讲的太好了，通俗易懂,1
实打实的好,1
课时安排非常合理通俗易懂,1
课程内容很不错。练习也很好，但如果练习完有解析，以及错误分析的话就更好了,1
